Timestamp,Perimeter,Consumption_MWh,Date,Hour
2023-01-11 10:00:00,Bourgogne-Franche-Comté,2938.0,2023-01-11,10
2023-01-11 11:00:00,Bourgogne-Franche-Comté,2966.0,2023-01-11,11
2023-01-11 12:00:00,Bourgogne-Franche-Comté,2956.0,2023-01-11,12
2023-01-11 13:00:00,Bourgogne-Franche-Comté,2891.0,2023-01-11,13
2023-01-11 14:00:00,Bourgogne-Franche-Comté,2907.0,2023-01-11,14
2023-01-11 15:00:00,Bourgogne-Franche-Comté,2814.0,2023-01-11,15
2023-01-11 16:00:00,Bourgogne-Franche-Comté,2786.5,2023-01-11,16
2023-01-11 17:00:00,Bourgogne-Franche-Comté,2760.0,2023-01-11,17
2023-01-11 18:00:00,Bourgogne-Franche-Comté,2913.0,2023-01-11,18
2023-01-11 19:00:00,Bourgogne-Franche-Comté,2940.5,2023-01-11,19
2023-01-11 20:00:00,Bourgogne-Franche-Comté,2864.0,2023-01-11,20
2023-01-11 21:00:00,Bourgogne-Franche-Comté,2792.5,2023-01-11,21
2023-01-11 22:00:00,Bourgogne-Franche-Comté,2670.5,2023-01-11,22
2023-01-11 23:00:00,Bourgogne-Franche-Comté,2598.5,2023-01-11,23
2023-01-12 00:00:00,Bourgogne-Franche-Comté,2453.5,2023-01-12,0
2023-01-12 01:00:00,Bourgogne-Franche-Comté,2448.0,2023-01-12,1
2023-01-12 02:00:00,Bourgogne-Franche-Comté,2545.5,2023-01-12,2
2023-01-12 03:00:00,Bourgogne-Franche-Comté,2498.5,2023-01-12,3
2023-01-12 04:00:00,Bourgogne-Franche-Comté,2404.5,2023-01-12,4
2023-01-12 05:00:00,Bourgogne-Franche-Comté,2439.5,2023-01-12,5
2023-01-12 06:00:00,Bourgogne-Franche-Comté,2604.0,2023-01-12,6
2023-01-12 07:00:00,Bourgogne-Franche-Comté,2839.0,2023-01-12,7
2023-01-12 08:00:00,Bourgogne-Franche-Comté,2964.0,2023-01-12,8
2023-01-12 09:00:00,Bourgogne-Franche-Comté,2960.5,2023-01-12,9
2023-01-12 10:00:00,Bourgogne-Franche-Comté,2994.5,2023-01-12,10
2023-01-12 11:00:00,Bourgogne-Franche-Comté,2971.5,2023-01-12,11
2023-01-12 12:00:00,Bourgogne-Franche-Comté,2898.0,2023-01-12,12
2023-01-12 13:00:00,Bourgogne-Franche-Comté,2848.0,2023-01-12,13
2023-01-12 14:00:00,Bourgogne-Franche-Comté,2913.5,2023-01-12,14
2023-01-12 15:00:00,Bourgogne-Franche-Comté,2824.5,2023-01-12,15
2023-01-12 16:00:00,Bourgogne-Franche-Comté,2771.0,2023-01-12,16
2023-01-12 17:00:00,Bourgogne-Franche-Comté,2748.0,2023-01-12,17
2023-01-12 18:00:00,Bourgogne-Franche-Comté,2882.0,2023-01-12,18
2023-01-12 19:00:00,Bourgogne-Franche-Comté,2927.5,2023-01-12,19
2023-01-12 20:00:00,Bourgogne-Franche-Comté,2762.0,2023-01-12,20
2023-01-12 21:00:00,Bourgogne-Franche-Comté,2803.5,2023-01-12,21
2023-01-12 22:00:00,Bourgogne-Franche-Comté,2619.0,2023-01-12,22
2023-01-12 23:00:00,Bourgogne-Franche-Comté,2448.5,2023-01-12,23
2023-01-13 00:00:00,Bourgogne-Franche-Comté,2408.5,2023-01-13,0
2023-01-13 01:00:00,Bourgogne-Franche-Comté,2381.5,2023-01-13,1
2023-01-13 02:00:00,Bourgogne-Franche-Comté,2546.0,2023-01-13,2
2023-01-13 03:00:00,Bourgogne-Franche-Comté,2486.5,2023-01-13,3
2023-01-13 04:00:00,Bourgogne-Franche-Comté,2361.0,2023-01-13,4
2023-01-13 05:00:00,Bourgogne-Franche-Comté,2349.0,2023-01-13,5
2023-01-13 06:00:00,Bourgogne-Franche-Comté,2587.5,2023-01-13,6
2023-01-13 07:00:00,Bourgogne-Franche-Comté,2704.5,2023-01-13,7
2023-01-13 08:00:00,Bourgogne-Franche-Comté,2863.5,2023-01-13,8
2023-01-13 09:00:00,Bourgogne-Franche-Comté,2816.5,2023-01-13,9
2023-01-13 10:00:00,Bourgogne-Franche-Comté,2866.0,2023-01-13,10
2023-01-13 11:00:00,Bourgogne-Franche-Comté,2921.5,2023-01-13,11
2023-01-13 12:00:00,Bourgogne-Franche-Comté,2800.5,2023-01-13,12
2023-01-13 13:00:00,Bourgogne-Franche-Comté,2739.0,2023-01-13,13
2023-01-13 14:00:00,Bourgogne-Franche-Comté,2707.0,2023-01-13,14
2023-01-13 15:00:00,Bourgogne-Franche-Comté,2676.5,2023-01-13,15
2023-01-13 16:00:00,Bourgogne-Franche-Comté,2562.0,2023-01-13,16
2023-01-13 17:00:00,Bourgogne-Franche-Comté,2592.0,2023-01-13,17
2023-01-13 18:00:00,Bourgogne-Franche-Comté,2779.5,2023-01-13,18
2023-01-13 19:00:00,Bourgogne-Franche-Comté,2751.0,2023-01-13,19
2023-01-13 20:00:00,Bourgogne-Franche-Comté,2718.0,2023-01-13,20
2023-01-13 21:00:00,Bourgogne-Franche-Comté,2658.0,2023-01-13,21
2023-01-13 22:00:00,Bourgogne-Franche-Comté,2555.5,2023-01-13,22
2023-01-13 23:00:00,Bourgogne-Franche-Comté,2401.0,2023-01-13,23
2023-01-14 00:00:00,Bourgogne-Franche-Comté,2303.5,2023-01-14,0
2023-01-14 01:00:00,Bourgogne-Franche-Comté,2210.5,2023-01-14,1
2023-01-14 02:00:00,Bourgogne-Franche-Comté,2335.0,2023-01-14,2
2023-01-14 03:00:00,Bourgogne-Franche-Comté,2195.5,2023-01-14,3
2023-01-14 04:00:00,Bourgogne-Franche-Comté,2081.5,2023-01-14,4
2023-01-14 05:00:00,Bourgogne-Franche-Comté,2102.5,2023-01-14,5
2023-01-14 06:00:00,Bourgogne-Franche-Comté,2145.5,2023-01-14,6
2023-01-14 07:00:00,Bourgogne-Franche-Comté,2276.5,2023-01-14,7
2023-01-14 08:00:00,Bourgogne-Franche-Comté,2419.5,2023-01-14,8
2023-01-14 09:00:00,Bourgogne-Franche-Comté,2443.0,2023-01-14,9
2023-01-14 10:00:00,Bourgogne-Franche-Comté,2497.5,2023-01-14,10
2023-01-14 11:00:00,Bourgogne-Franche-Comté,2571.0,2023-01-14,11
2023-01-14 12:00:00,Bourgogne-Franche-Comté,2541.0,2023-01-14,12
2023-01-14 13:00:00,Bourgogne-Franche-Comté,2474.0,2023-01-14,13
2023-01-14 14:00:00,Bourgogne-Franche-Comté,2421.0,2023-01-14,14
2023-01-14 15:00:00,Bourgogne-Franche-Comté,2338.5,2023-01-14,15
2023-01-14 16:00:00,Bourgogne-Franche-Comté,2278.0,2023-01-14,16
2023-01-14 17:00:00,Bourgogne-Franche-Comté,2254.0,2023-01-14,17
2023-01-14 18:00:00,Bourgogne-Franche-Comté,2532.0,2023-01-14,18
2023-01-14 19:00:00,Bourgogne-Franche-Comté,2534.5,2023-01-14,19
2023-01-14 20:00:00,Bourgogne-Franche-Comté,2454.5,2023-01-14,20
2023-01-14 21:00:00,Bourgogne-Franche-Comté,2372.0,2023-01-14,21
2023-01-14 22:00:00,Bourgogne-Franche-Comté,2264.5,2023-01-14,22
2023-01-14 23:00:00,Bourgogne-Franche-Comté,2217.0,2023-01-14,23
2023-01-15 00:00:00,Bourgogne-Franche-Comté,2090.5,2023-01-15,0
2023-01-15 01:00:00,Bourgogne-Franche-Comté,2076.0,2023-01-15,1
2023-01-15 02:00:00,Bourgogne-Franche-Comté,2147.0,2023-01-15,2
2023-01-15 03:00:00,Bourgogne-Franche-Comté,2093.5,2023-01-15,3
2023-01-15 04:00:00,Bourgogne-Franche-Comté,1963.5,2023-01-15,4
2023-01-15 05:00:00,Bourgogne-Franche-Comté,1917.0,2023-01-15,5
2023-01-15 06:00:00,Bourgogne-Franche-Comté,1963.5,2023-01-15,6
2023-01-15 07:00:00,Bourgogne-Franche-Comté,2096.5,2023-01-15,7
2023-01-15 08:00:00,Bourgogne-Franche-Comté,2159.0,2023-01-15,8
2023-01-15 09:00:00,Bourgogne-Franche-Comté,2298.5,2023-01-15,9
2023-01-15 10:00:00,Bourgogne-Franche-Comté,2437.5,2023-01-15,10
2023-01-15 11:00:00,Bourgogne-Franche-Comté,2497.0,2023-01-15,11
2023-01-15 12:00:00,Bourgogne-Franche-Comté,2543.0,2023-01-15,12
2023-01-15 13:00:00,Bourgogne-Franche-Comté,2396.0,2023-01-15,13
2023-01-15 14:00:00,Bourgogne-Franche-Comté,2357.0,2023-01-15,14
2023-01-15 15:00:00,Bourgogne-Franche-Comté,2231.0,2023-01-15,15
2023-01-15 16:00:00,Bourgogne-Franche-Comté,2228.0,2023-01-15,16
2023-01-15 17:00:00,Bourgogne-Franche-Comté,2327.5,2023-01-15,17
2023-01-15 18:00:00,Bourgogne-Franche-Comté,2502.0,2023-01-15,18
2023-01-15 19:00:00,Bourgogne-Franche-Comté,2607.5,2023-01-15,19
2023-01-15 20:00:00,Bourgogne-Franche-Comté,2536.0,2023-01-15,20
2023-01-15 21:00:00,Bourgogne-Franche-Comté,2573.0,2023-01-15,21
2023-01-15 22:00:00,Bourgogne-Franche-Comté,2485.5,2023-01-15,22
2023-01-15 23:00:00,Bourgogne-Franche-Comté,2304.0,2023-01-15,23
2023-01-16 00:00:00,Bourgogne-Franche-Comté,2220.5,2023-01-16,0
2023-01-16 01:00:00,Bourgogne-Franche-Comté,2216.5,2023-01-16,1
2023-01-16 02:00:00,Bourgogne-Franche-Comté,2311.5,2023-01-16,2
2023-01-16 03:00:00,Bourgogne-Franche-Comté,2322.0,2023-01-16,3
2023-01-16 04:00:00,Bourgogne-Franche-Comté,2252.0,2023-01-16,4
2023-01-16 05:00:00,Bourgogne-Franche-Comté,2412.0,2023-01-16,5
2023-01-16 06:00:00,Bourgogne-Franche-Comté,2598.5,2023-01-16,6
2023-01-16 07:00:00,Bourgogne-Franche-Comté,2941.0,2023-01-16,7
2023-01-16 08:00:00,Bourgogne-Franche-Comté,3041.0,2023-01-16,8
2023-01-16 09:00:00,Bourgogne-Franche-Comté,3065.0,2023-01-16,9
2023-01-16 10:00:00,Bourgogne-Franche-Comté,3134.0,2023-01-16,10
2023-01-16 11:00:00,Bourgogne-Franche-Comté,3118.5,2023-01-16,11
2023-01-16 12:00:00,Bourgogne-Franche-Comté,3091.5,2023-01-16,12
2023-01-16 13:00:00,Bourgogne-Franche-Comté,2984.5,2023-01-16,13
2023-01-16 14:00:00,Bourgogne-Franche-Comté,3075.0,2023-01-16,14
2023-01-16 15:00:00,Bourgogne-Franche-Comté,2929.5,2023-01-16,15
2023-01-16 16:00:00,Bourgogne-Franche-Comté,2913.5,2023-01-16,16
2023-01-16 17:00:00,Bourgogne-Franche-Comté,2903.0,2023-01-16,17
2023-01-16 18:00:00,Bourgogne-Franche-Comté,3037.0,2023-01-16,18
2023-01-16 19:00:00,Bourgogne-Franche-Comté,3129.0,2023-01-16,19
2023-01-16 20:00:00,Bourgogne-Franche-Comté,3008.0,2023-01-16,20
2023-01-16 21:00:00,Bourgogne-Franche-Comté,2924.0,2023-01-16,21
2023-01-16 22:00:00,Bourgogne-Franche-Comté,2804.5,2023-01-16,22
2023-01-16 23:00:00,Bourgogne-Franche-Comté,2681.5,2023-01-16,23
2023-01-17 00:00:00,Bourgogne-Franche-Comté,2575.5,2023-01-17,0
2023-01-17 01:00:00,Bourgogne-Franche-Comté,2522.5,2023-01-17,1
2023-01-17 02:00:00,Bourgogne-Franche-Comté,2639.5,2023-01-17,2
2023-01-17 03:00:00,Bourgogne-Franche-Comté,2580.0,2023-01-17,3
2023-01-17 04:00:00,Bourgogne-Franche-Comté,2497.5,2023-01-17,4
2023-01-17 05:00:00,Bourgogne-Franche-Comté,2569.0,2023-01-17,5
2023-01-17 06:00:00,Bourgogne-Franche-Comté,2755.5,2023-01-17,6
2023-01-17 07:00:00,Bourgogne-Franche-Comté,3051.5,2023-01-17,7
2023-01-17 08:00:00,Bourgogne-Franche-Comté,3199.0,2023-01-17,8
2023-01-17 09:00:00,Bourgogne-Franche-Comté,3258.5,2023-01-17,9
2023-01-17 10:00:00,Bourgogne-Franche-Comté,3322.0,2023-01-17,10
2023-01-17 11:00:00,Bourgogne-Franche-Comté,3376.0,2023-01-17,11
2023-01-17 12:00:00,Bourgogne-Franche-Comté,3274.5,2023-01-17,12
2023-01-17 13:00:00,Bourgogne-Franche-Comté,3219.0,2023-01-17,13
2023-01-17 14:00:00,Bourgogne-Franche-Comté,3286.0,2023-01-17,14
2023-01-17 15:00:00,Bourgogne-Franche-Comté,3204.5,2023-01-17,15
2023-01-17 16:00:00,Bourgogne-Franche-Comté,3168.0,2023-01-17,16
2023-01-17 17:00:00,Bourgogne-Franche-Comté,3144.0,2023-01-17,17
2023-01-17 18:00:00,Bourgogne-Franche-Comté,3284.5,2023-01-17,18
2023-01-17 19:00:00,Bourgogne-Franche-Comté,3355.5,2023-01-17,19
2023-01-17 20:00:00,Bourgogne-Franche-Comté,3238.5,2023-01-17,20
2023-01-17 21:00:00,Bourgogne-Franche-Comté,3060.5,2023-01-17,21
2023-01-17 22:00:00,Bourgogne-Franche-Comté,2855.5,2023-01-17,22
2023-01-17 23:00:00,Bourgogne-Franche-Comté,2760.5,2023-01-17,23
2023-01-18 00:00:00,Bourgogne-Franche-Comté,2662.0,2023-01-18,0
2023-01-18 01:00:00,Bourgogne-Franche-Comté,2597.0,2023-01-18,1
2023-01-18 02:00:00,Bourgogne-Franche-Comté,2783.5,2023-01-18,2
2023-01-18 03:00:00,Bourgogne-Franche-Comté,2730.0,2023-01-18,3
2023-01-18 04:00:00,Bourgogne-Franche-Comté,2583.0,2023-01-18,4
2023-01-18 05:00:00,Bourgogne-Franche-Comté,2679.0,2023-01-18,5
2023-01-18 06:00:00,Bourgogne-Franche-Comté,2919.5,2023-01-18,6
2023-01-18 07:00:00,Bourgogne-Franche-Comté,3144.5,2023-01-18,7
2023-01-18 08:00:00,Bourgogne-Franche-Comté,3307.5,2023-01-18,8
2023-01-18 09:00:00,Bourgogne-Franche-Comté,3386.5,2023-01-18,9
2023-01-18 10:00:00,Bourgogne-Franche-Comté,3423.5,2023-01-18,10
2023-01-18 11:00:00,Bourgogne-Franche-Comté,3419.5,2023-01-18,11
2023-01-18 12:00:00,Bourgogne-Franche-Comté,3321.5,2023-01-18,12
2023-01-18 13:00:00,Bourgogne-Franche-Comté,3225.5,2023-01-18,13
2023-01-18 14:00:00,Bourgogne-Franche-Comté,3280.0,2023-01-18,14
2023-01-18 15:00:00,Bourgogne-Franche-Comté,3162.0,2023-01-18,15
2023-01-18 16:00:00,Bourgogne-Franche-Comté,3095.0,2023-01-18,16
2023-01-18 17:00:00,Bourgogne-Franche-Comté,3108.5,2023-01-18,17
2023-01-18 18:00:00,Bourgogne-Franche-Comté,3316.0,2023-01-18,18
2023-01-18 19:00:00,Bourgogne-Franche-Comté,3367.0,2023-01-18,19
2023-01-18 20:00:00,Bourgogne-Franche-Comté,3198.0,2023-01-18,20
2023-01-18 21:00:00,Bourgogne-Franche-Comté,3125.5,2023-01-18,21
2023-01-18 22:00:00,Bourgogne-Franche-Comté,2988.5,2023-01-18,22
2023-01-18 23:00:00,Bourgogne-Franche-Comté,2887.5,2023-01-18,23
2023-01-19 00:00:00,Bourgogne-Franche-Comté,2721.5,2023-01-19,0
2023-01-19 01:00:00,Bourgogne-Franche-Comté,2790.5,2023-01-19,1
2023-01-19 02:00:00,Bourgogne-Franche-Comté,2857.5,2023-01-19,2
2023-01-19 03:00:00,Bourgogne-Franche-Comté,2784.0,2023-01-19,3
2023-01-19 04:00:00,Bourgogne-Franche-Comté,2716.5,2023-01-19,4
2023-01-19 05:00:00,Bourgogne-Franche-Comté,2723.0,2023-01-19,5
2023-01-19 06:00:00,Bourgogne-Franche-Comté,2916.0,2023-01-19,6
2023-01-19 07:00:00,Bourgogne-Franche-Comté,3179.5,2023-01-19,7
2023-01-19 08:00:00,Bourgogne-Franche-Comté,3316.5,2023-01-19,8
2023-01-19 09:00:00,Bourgogne-Franche-Comté,3360.5,2023-01-19,9
2023-01-19 10:00:00,Bourgogne-Franche-Comté,3345.5,2023-01-19,10
2023-01-19 11:00:00,Bourgogne-Franche-Comté,3349.5,2023-01-19,11
2023-01-19 12:00:00,Bourgogne-Franche-Comté,3255.0,2023-01-19,12
2023-01-19 13:00:00,Bourgogne-Franche-Comté,3135.0,2023-01-19,13
2023-01-19 14:00:00,Bourgogne-Franche-Comté,3182.5,2023-01-19,14
2023-01-19 15:00:00,Bourgogne-Franche-Comté,3077.0,2023-01-19,15
2023-01-19 16:00:00,Bourgogne-Franche-Comté,3009.0,2023-01-19,16
2023-01-19 17:00:00,Bourgogne-Franche-Comté,3037.5,2023-01-19,17
2023-01-19 18:00:00,Bourgogne-Franche-Comté,3244.0,2023-01-19,18
2023-01-19 19:00:00,Bourgogne-Franche-Comté,3282.5,2023-01-19,19
2023-01-19 20:00:00,Bourgogne-Franche-Comté,3092.0,2023-01-19,20
2023-01-19 21:00:00,Bourgogne-Franche-Comté,3055.0,2023-01-19,21
2023-01-19 22:00:00,Bourgogne-Franche-Comté,2956.5,2023-01-19,22
2023-01-19 23:00:00,Bourgogne-Franche-Comté,2922.0,2023-01-19,23
2023-01-20 00:00:00,Bourgogne-Franche-Comté,2802.5,2023-01-20,0
2023-01-20 01:00:00,Bourgogne-Franche-Comté,2829.5,2023-01-20,1
2023-01-20 02:00:00,Bourgogne-Franche-Comté,2898.5,2023-01-20,2
2023-01-20 03:00:00,Bourgogne-Franche-Comté,2830.0,2023-01-20,3
2023-01-20 04:00:00,Bourgogne-Franche-Comté,2751.5,2023-01-20,4
2023-01-20 05:00:00,Bourgogne-Franche-Comté,2854.5,2023-01-20,5
2023-01-20 06:00:00,Bourgogne-Franche-Comté,3063.5,2023-01-20,6
2023-01-20 07:00:00,Bourgogne-Franche-Comté,3343.0,2023-01-20,7
2023-01-20 08:00:00,Bourgogne-Franche-Comté,3436.0,2023-01-20,8
2023-01-20 09:00:00,Bourgogne-Franche-Comté,3473.0,2023-01-20,9
2023-01-20 10:00:00,Bourgogne-Franche-Comté,3476.0,2023-01-20,10
2023-01-20 11:00:00,Bourgogne-Franche-Comté,3453.0,2023-01-20,11
2023-01-20 12:00:00,Bourgogne-Franche-Comté,3299.5,2023-01-20,12
2023-01-20 13:00:00,Bourgogne-Franche-Comté,3184.0,2023-01-20,13
2023-01-20 14:00:00,Bourgogne-Franche-Comté,3171.0,2023-01-20,14
2023-01-20 15:00:00,Bourgogne-Franche-Comté,3119.5,2023-01-20,15
2023-01-20 16:00:00,Bourgogne-Franche-Comté,3045.0,2023-01-20,16
2023-01-20 17:00:00,Bourgogne-Franche-Comté,3154.5,2023-01-20,17
2023-01-20 18:00:00,Bourgogne-Franche-Comté,3331.5,2023-01-20,18
2023-01-20 19:00:00,Bourgogne-Franche-Comté,3374.5,2023-01-20,19
2023-01-20 20:00:00,Bourgogne-Franche-Comté,3174.5,2023-01-20,20
2023-01-20 21:00:00,Bourgogne-Franche-Comté,3157.0,2023-01-20,21
2023-01-20 22:00:00,Bourgogne-Franche-Comté,3029.0,2023-01-20,22
2023-01-20 23:00:00,Bourgogne-Franche-Comté,2901.5,2023-01-20,23
2023-01-21 00:00:00,Bourgogne-Franche-Comté,2822.5,2023-01-21,0
2023-01-21 01:00:00,Bourgogne-Franche-Comté,2789.0,2023-01-21,1
2023-01-21 02:00:00,Bourgogne-Franche-Comté,2803.5,2023-01-21,2
2023-01-21 03:00:00,Bourgogne-Franche-Comté,2836.0,2023-01-21,3
2023-01-21 04:00:00,Bourgogne-Franche-Comté,2611.5,2023-01-21,4
2023-01-21 05:00:00,Bourgogne-Franche-Comté,2595.0,2023-01-21,5
2023-01-21 06:00:00,Bourgogne-Franche-Comté,2669.0,2023-01-21,6
2023-01-21 07:00:00,Bourgogne-Franche-Comté,2776.0,2023-01-21,7
2023-01-21 08:00:00,Bourgogne-Franche-Comté,2941.5,2023-01-21,8
2023-01-21 09:00:00,Bourgogne-Franche-Comté,2995.5,2023-01-21,9
2023-01-21 10:00:00,Bourgogne-Franche-Comté,3017.0,2023-01-21,10
2023-01-21 11:00:00,Bourgogne-Franche-Comté,2990.5,2023-01-21,11
2023-01-21 12:00:00,Bourgogne-Franche-Comté,3003.0,2023-01-21,12
2023-01-21 13:00:00,Bourgogne-Franche-Comté,2828.0,2023-01-21,13
2023-01-21 14:00:00,Bourgogne-Franche-Comté,2804.0,2023-01-21,14
2023-01-21 15:00:00,Bourgogne-Franche-Comté,2686.5,2023-01-21,15
2023-01-21 16:00:00,Bourgogne-Franche-Comté,2684.0,2023-01-21,16
2023-01-21 17:00:00,Bourgogne-Franche-Comté,2767.5,2023-01-21,17
2023-01-21 18:00:00,Bourgogne-Franche-Comté,3037.5,2023-01-21,18
2023-01-21 19:00:00,Bourgogne-Franche-Comté,3085.0,2023-01-21,19
2023-01-21 20:00:00,Bourgogne-Franche-Comté,3047.5,2023-01-21,20
2023-01-21 21:00:00,Bourgogne-Franche-Comté,2960.5,2023-01-21,21
2023-01-21 22:00:00,Bourgogne-Franche-Comté,2873.0,2023-01-21,22
2023-01-21 23:00:00,Bourgogne-Franche-Comté,2802.5,2023-01-21,23
2023-01-22 00:00:00,Bourgogne-Franche-Comté,2714.0,2023-01-22,0
2023-01-22 01:00:00,Bourgogne-Franche-Comté,2670.0,2023-01-22,1
2023-01-22 02:00:00,Bourgogne-Franche-Comté,2759.5,2023-01-22,2
2023-01-22 03:00:00,Bourgogne-Franche-Comté,2717.0,2023-01-22,3
2023-01-22 04:00:00,Bourgogne-Franche-Comté,2590.5,2023-01-22,4
2023-01-22 05:00:00,Bourgogne-Franche-Comté,2569.0,2023-01-22,5
2023-01-22 06:00:00,Bourgogne-Franche-Comté,2624.0,2023-01-22,6
2023-01-22 07:00:00,Bourgogne-Franche-Comté,2709.0,2023-01-22,7
2023-01-22 08:00:00,Bourgogne-Franche-Comté,2760.0,2023-01-22,8
2023-01-22 09:00:00,Bourgogne-Franche-Comté,2836.5,2023-01-22,9
2023-01-22 10:00:00,Bourgogne-Franche-Comté,2977.5,2023-01-22,10
2023-01-22 11:00:00,Bourgogne-Franche-Comté,3081.0,2023-01-22,11
2023-01-22 12:00:00,Bourgogne-Franche-Comté,3108.0,2023-01-22,12
2023-01-22 13:00:00,Bourgogne-Franche-Comté,2970.0,2023-01-22,13
2023-01-22 14:00:00,Bourgogne-Franche-Comté,2997.5,2023-01-22,14
2023-01-22 15:00:00,Bourgogne-Franche-Comté,2879.0,2023-01-22,15
2023-01-22 16:00:00,Bourgogne-Franche-Comté,2775.0,2023-01-22,16
2023-01-22 17:00:00,Bourgogne-Franche-Comté,2853.0,2023-01-22,17
2023-01-22 18:00:00,Bourgogne-Franche-Comté,3109.0,2023-01-22,18
2023-01-22 19:00:00,Bourgogne-Franche-Comté,3173.5,2023-01-22,19
2023-01-22 20:00:00,Bourgogne-Franche-Comté,3110.0,2023-01-22,20
2023-01-22 21:00:00,Bourgogne-Franche-Comté,3082.0,2023-01-22,21
2023-01-22 22:00:00,Bourgogne-Franche-Comté,2932.5,2023-01-22,22
2023-01-22 23:00:00,Bourgogne-Franche-Comté,2865.0,2023-01-22,23
2023-01-23 00:00:00,Bourgogne-Franche-Comté,2663.5,2023-01-23,0
2023-01-23 01:00:00,Bourgogne-Franche-Comté,2635.0,2023-01-23,1
2023-01-23 02:00:00,Bourgogne-Franche-Comté,2739.5,2023-01-23,2
2023-01-23 03:00:00,Bourgogne-Franche-Comté,2710.0,2023-01-23,3
2023-01-23 04:00:00,Bourgogne-Franche-Comté,2668.5,2023-01-23,4
2023-01-23 05:00:00,Bourgogne-Franche-Comté,2811.0,2023-01-23,5
2023-01-23 06:00:00,Bourgogne-Franche-Comté,2937.0,2023-01-23,6
2023-01-23 07:00:00,Bourgogne-Franche-Comté,3298.5,2023-01-23,7
2023-01-23 08:00:00,Bourgogne-Franche-Comté,3460.0,2023-01-23,8
2023-01-23 09:00:00,Bourgogne-Franche-Comté,3466.5,2023-01-23,9
2023-01-23 10:00:00,Bourgogne-Franche-Comté,3556.0,2023-01-23,10
2023-01-23 11:00:00,Bourgogne-Franche-Comté,3544.5,2023-01-23,11
2023-01-23 12:00:00,Bourgogne-Franche-Comté,3465.0,2023-01-23,12
2023-01-23 13:00:00,Bourgogne-Franche-Comté,3421.0,2023-01-23,13
2023-01-23 14:00:00,Bourgogne-Franche-Comté,3490.0,2023-01-23,14
2023-01-23 15:00:00,Bourgogne-Franche-Comté,3379.5,2023-01-23,15
2023-01-23 16:00:00,Bourgogne-Franche-Comté,3285.5,2023-01-23,16
2023-01-23 17:00:00,Bourgogne-Franche-Comté,3249.5,2023-01-23,17
2023-01-23 18:00:00,Bourgogne-Franche-Comté,3444.5,2023-01-23,18
2023-01-23 19:00:00,Bourgogne-Franche-Comté,3519.0,2023-01-23,19
2023-01-23 20:00:00,Bourgogne-Franche-Comté,3347.0,2023-01-23,20
2023-01-23 21:00:00,Bourgogne-Franche-Comté,3246.5,2023-01-23,21
2023-01-23 22:00:00,Bourgogne-Franche-Comté,3120.0,2023-01-23,22
2023-01-23 23:00:00,Bourgogne-Franche-Comté,3014.0,2023-01-23,23
2023-01-24 00:00:00,Bourgogne-Franche-Comté,2860.5,2023-01-24,0
2023-01-24 01:00:00,Bourgogne-Franche-Comté,2883.5,2023-01-24,1
2023-01-24 02:00:00,Bourgogne-Franche-Comté,2965.0,2023-01-24,2
2023-01-24 03:00:00,Bourgogne-Franche-Comté,2883.0,2023-01-24,3
2023-01-24 04:00:00,Bourgogne-Franche-Comté,2800.0,2023-01-24,4
2023-01-24 05:00:00,Bourgogne-Franche-Comté,2847.5,2023-01-24,5
2023-01-24 06:00:00,Bourgogne-Franche-Comté,3022.5,2023-01-24,6
2023-01-24 07:00:00,Bourgogne-Franche-Comté,3263.0,2023-01-24,7
2023-01-24 08:00:00,Bourgogne-Franche-Comté,3388.5,2023-01-24,8
2023-01-24 09:00:00,Bourgogne-Franche-Comté,3414.5,2023-01-24,9
2023-01-24 10:00:00,Bourgogne-Franche-Comté,3464.0,2023-01-24,10
2023-01-24 11:00:00,Bourgogne-Franche-Comté,3482.0,2023-01-24,11
2023-01-24 12:00:00,Bourgogne-Franche-Comté,3420.0,2023-01-24,12
2023-01-24 13:00:00,Bourgogne-Franche-Comté,3342.5,2023-01-24,13
2023-01-24 14:00:00,Bourgogne-Franche-Comté,3330.0,2023-01-24,14
2023-01-24 15:00:00,Bourgogne-Franche-Comté,3287.5,2023-01-24,15
2023-01-24 16:00:00,Bourgogne-Franche-Comté,3217.0,2023-01-24,16
2023-01-24 17:00:00,Bourgogne-Franche-Comté,3213.5,2023-01-24,17
2023-01-24 18:00:00,Bourgogne-Franche-Comté,3364.0,2023-01-24,18
2023-01-24 19:00:00,Bourgogne-Franche-Comté,3458.0,2023-01-24,19
2023-01-24 20:00:00,Bourgogne-Franche-Comté,3261.5,2023-01-24,20
2023-01-24 21:00:00,Bourgogne-Franche-Comté,3216.5,2023-01-24,21
2023-01-24 22:00:00,Bourgogne-Franche-Comté,3042.0,2023-01-24,22
2023-01-24 23:00:00,Bourgogne-Franche-Comté,2924.0,2023-01-24,23
2023-01-25 00:00:00,Bourgogne-Franche-Comté,2833.0,2023-01-25,0
2023-01-25 01:00:00,Bourgogne-Franche-Comté,2791.5,2023-01-25,1
2023-01-25 02:00:00,Bourgogne-Franche-Comté,2884.5,2023-01-25,2
2023-01-25 03:00:00,Bourgogne-Franche-Comté,2834.0,2023-01-25,3
2023-01-25 04:00:00,Bourgogne-Franche-Comté,2768.0,2023-01-25,4
2023-01-25 05:00:00,Bourgogne-Franche-Comté,2781.5,2023-01-25,5
